,_id,_keywords,generic_name_en,product_name,categories,categories_hierarchy,brands,quantity,ingredients_original_tags,ingredients_text_en,countries,stores,manufacturing_places,origin,origin_en,cocoa_100g,cocoa_unit,cocoa-minimum_100g,cocoa-minimum_unit,carbohydrates_100g,carbohydrates_unit,energy-kcal_100g,energy-kcal_unit,energy_100g,energy_unit,fat_100g,fat_unit,fiber_100g,fiber_unit,fruits-vegetables-nuts-estimate-from-ingredients_100g,nova-group_100g,nutrition-score-fr_100g,proteins_100g,proteins_unit,salt_100g,salt_unit,saturated-fat_100g,saturated-fat_unit,sodium_100g,sodium_unit,sugars_100g,sugars_unit,energy-kj_100g,energy-kj_unit
11056,7611466001918,"['and', 'bonbon', 'candie', 'chocolate', 'cocoa', 'confectionerie', 'dream', 'it', 'mix', 'point', 'product', 'snack', 'sweet', 'swis', 'vert']",,Swiss Dream Mix,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, en:chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons', 'en:chocolates']",swiss dream,80 g,"['en:sugar', 'en:cocoa-paste', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:hazelnut', 'en:skimmed-milk-powder', 'en:cream', 'en:lactose', 'en:whey-powder', 'en:butter', 'en:emulsifier', 'en:barley-malt-extract', 'en:vanilla-extract', 'en:cocoa', 'fr:noir', 'en:soya-lecithin']","Sugar, cocoa mass, cocoa butter, whole milk powder, hazelnuts 6%, skimmed milk powder, cream powder, lactose, whey powder, concentrated butter, emulsifier (soya lecithin), barley malt extract, vanilla extract. Cocoa: 25% min. milk, 50% min. dark. Contains: Milk, soya, hazelnuts, gluten. May contain peanuts, other shell fruit.","España,Suiza",,,,,,,,,51.8,g,,,2279.0,kJ,33.6,g,,,6.0,4.0,30.0,6.9,g,0.17,g,19.1,g,0.068,g,49.5,g,2279.0,kJ
11057,7611466003554,"['and', 'chocolate', 'cocoa', 'dream', 'it', 'milk-chocolate', 'point', 'product', 'snack', 'sweet', 'swis', 'vert']",,Swiss dream,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats suisses","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:swiss-chocolates']",Swiss Dream,250 g,"['en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:cocoa-paste', 'en:skimmed-milk-powder', 'en:butterfat', 'en:barley-malt-extract', 'en:emulsifier', 'en:vanilla-extract', 'en:sunflower-lecithin']",,Suisse,,,,,,,,,50.0,,559.0,kcal,2339.0,kcal,36.0,,,,0.0,4.0,30.0,7.5,,0.2,,23.0,,0.08,g,50.0,,,
11058,7611654706731,"['giandino', 'swis', 'almond', 'bonbon', 'chocolate', 'trade', 'it', 'lait', 'fair', 'coop', 'confectionerie', 'and', 'milk', 'with', 'product', 'havelaar', 'candie', 'max', 'sweet', 'hazelnut', 'made', 'in', 'snack', 'cocoa']",,Giandino Lait,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Chocolats, Chocolats au lait, Chocolats aux amandes, Chocolats aux noisettes, Bonbons de chocolat au lait, Chocolats au lait aux amandes, Chocolats au lait aux noisettes, Chocolats suisses","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons', 'en:chocolates', 'en:milk-chocolates', 'en:chocolates-with-almonds', 'en:chocolates-with-hazelnuts', 'en:milk-chocolate-candies', 'en:milk-chocolates-with-almonds', 'en:milk-chocolates-with-hazelnuts', 'en:swiss-chocolates']",Coop,250 g,"['en:sugar', 'en:cocoa-butter', 'en:cocoa-paste', 'en:almond', 'en:whole-milk-powder', 'en:palm-fat', 'en:skimmed-milk-powder', 'en:hazelnut', 'en:butterfat', 'en:emulsifier', 'en:natural-flavouring', 'en:soya-lecithin']",,Switzerland,Coop,Switzerland,,,,,,,46.0,g,600.0,kcal,2510.0,kJ,43.0,g,2.5,g,9.33049242424242,4.0,28.0,7.0,g,0.1,g,22.0,g,0.04,g,40.0,g,2510.0,kJ
11059,7613032877095,"['chocolat', 'au', 'snack', 'cake', 'it', 'plaisir', 'nestle', '50', 'sweet', 'biscuit', 'noir', 'product', 'stick', 'fin', 'and', 'cafe', 'de', 'confectionerie', 'fourrage', 'cocoa', 'chocolate']",,Fins Plaisirs Café,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Biscuits et gâteaux, Gâteaux, Chocolats, Sticks de chocolat","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:biscuits-and-cakes', 'en:cakes', 'en:chocolates', 'fr:Sticks de chocolat']",Nestlé,125 g,"['en:sugar', 'en:cocoa-paste', 'en:fat-reduced-cocoa-powder', 'en:vegetable-fat', 'en:cocoa-butter', 'en:instant-coffee', 'en:emulsifier', 'en:flavouring', 'en:soya-lecithin']",,France,,,,,,,,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,,,
11060,7613033333583,"['and', 'beverage', 'their', 'food', 'flake', 'nestle', 'chocolate', 'chocolat', 'fitnes', 'breakfast', 'butter', 'potatoe', 'cocoa', 'plant-based', 'with', 'cereal', 'product', 'pure']",,Fitness Chocolat,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Céréales extrudées, Pétales de céréales au chocolat","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:cereal-flakes-with-chocolate']",Nestlé,600 g,"['en:cereal', 'en:milk-chocolate', 'en:sugar', 'en:chocolate', 'en:sugar', 'fr:sirop-de-sucre-brun-partiellement-inverti', 'en:barley-malt-extract', 'en:glazing-agent', 'en:glucose-syrup', 'en:e1200', 'en:coconut-oil', 'en:acidity-regulator', 'en:salt', 'en:emulsifier', 'en:acidity-regulator', 'en:antioxidant', 'en:vitamins', 'en:e375', 'en:pantothenic-acid', 'en:vitamin-b6', 'en:e101', 'en:folic-acid', 'en:minerals', 'en:whole-wheat', 'en:rice', 'en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:cocoa-paste', 'en:whey-powder', 'en:emulsifier', 'en:vanilla-flavouring', 'en:cocoa-paste', 'en:sugar', 'en:cocoa-butter', 'en:emulsifier', 'en:vanilla-flavouring', 'en:e414', 'en:e330', 'en:e471', 'en:e339', 'en:e306', 'en:e170i', 'en:iron', 'en:soya-lecithin', 'en:soya-lecithin']",,Belgium,,,,,,,,,73.0,g,394.0,kcal,1648.0,kcal,6.3,g,6.2,g,0.0,4.0,13.0,8.5,g,0.98,g,3.7,g,0.392,g,19.0,g,,
11061,7613033590764,"['aero', 'and', 'bubble', 'candie', 'chocolate', 'cocoa', 'confectionerie', 'it', 'nestle', 'product', 'snack', 'sweet']",,"Nestle aero, bubbles chocolate","Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies']",Nestlé,113g,"['en:sugar', 'en:milk-chocolate', 'en:vegetable-fat', 'en:whey-powder', 'en:skimmed-milk', 'en:butterfat', 'en:emulsifier', 'en:glazing-agent', 'en:colour', 'en:glucose-syrup', 'en:flavouring', 'en:sugar', 'en:whole-milk-powder', 'en:cocoa-paste', 'en:cocoa-butter', 'en:vegetable-fat', 'en:lactose', 'en:proteins-from-whey', 'en:whey-powder', 'en:emulsifier', 'en:butterfat', 'en:flavouring', 'en:palm', 'en:shea-butter', 'en:sal-tree', 'en:illipe-oil', 'en:mango-kernel-oil', 'en:coconut', 'en:sunflower', 'en:whey-powder', 'en:milk', 'en:sunflower-lecithin', 'en:e414', 'en:e141ii', 'en:e100', 'en:palm', 'en:shea-butter', 'en:sal-tree', 'en:illipe-oil', 'en:mango-kernel-oil', 'en:kokum-gurgi', 'en:milk', 'en:whey-powder', 'en:sunflower-lecithin', 'en:milk']","Sugar, milk chocolate (sugar, dried whole milk, cocoa mass, cocoa butter, vegetable fat (palm/shea/sal/illipe/mango kernel/kokum gurgi), lactose and proteins from whey (from milk), whey powder (from milk), emulsifier (sunflower lecithin), butterfat (from milk), flavouring), vegetable fat (palm/shea/sal/illipe/mango kernel, coconut, sunflower), whey powder (from milk), dried skimmed milk, butterfat (from milk), emulsifier (sunflower lecithin), glazing agent (gum arabic), colours (copper complexes of chlorophyllins, curcumin), glucose syrup, flavouring.","France, United Kingdom, United States",,,,,,,,,62.4,g,534.0,kcal,2234.0,kcal,29.6,g,0.6,g,0.177556818181818,4.0,32.0,4.3,g,0.2175,g,17.7,g,0.087,g,62.0,g,,
11062,7613033806322,"['agriculture', 'and', 'assorted', 'bonbon', 'cailler', 'candie', 'certifie', 'chocolate', 'cocoa', 'confectionerie', 'durable', 'femina', 'it', 'milk-chocolate', 'of', 'product', 'snack', 'sweet', 'switzerland', 'utz']",,of Switzerland Fémina,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, Assorted chocolate candies, en:milk-chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons', 'en:chocolates', 'en:milk-chocolates', 'en:assorted-chocolate-candies']",Cailler,1000 g,"['en:sugar', 'en:hazelnut', 'en:cocoa-butter', 'en:almond', 'en:cocoa-paste', 'en:sweetened-condensed-whole-milk', 'en:whole-milk-powder', 'en:wheat-flour', 'en:fat-reduced-cocoa', 'en:cocoa', 'en:butterfat', 'en:vegetable-oil', 'en:coffee', 'en:emulsifier', 'en:salt', 'en:caramelised-sugar', 'en:vanilla-extract', 'en:hazelnut-oil', 'en:sunflower-oil', 'en:sunflower-lecithin']","sugar, hazelnuts, cocoa butter, almonds, cocoa mass, sweetened condensed whole milk, whole milk powder, wheat flour, fat-reduced cocoa, cocoa, butterfat, vegetable oils (hazelnut, sunflower), coffee extract, emulsifier (sunflower lecithin), salt, caramelised sugar, vanilla extract. May contain eggs and other nuts. Milk chocolate contains: Milk solids: 14% minimum, cocoa solids: 25% minimum.",Switzerland,,,,,,,,,49.2,g,,,2373.0,kJ,37.2,g,4.6,g,29.4117647058824,4.0,28.0,7.2,g,0.05,g,11.4,g,0.02,g,44.6,g,2373.0,kJ
11063,7613033932724,"['chocolate', 'product', 'bombone', 'snack', 'dulce', 'nestle', 'creme', 'de', 'it', 'and', 'botana', 'croquante', 'cocoa']",,Crème Croquante,"Botanas, Snacks dulces, Cacao y sus productos, Dulces, Dulces de chocolate, Bombones","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons']",Nestlé,180 g,"['en:sugar', 'es:grasas-vegatales', 'en:almond', 'en:skimmed-milk-powder', 'en:cocoa-butter', 'en:milk', 'en:cocoa', 'en:whey', 'en:lactose', 'en:wheat-flour', 'en:butter', 'en:maltodextrin', 'en:milkfat', 'en:milk-proteins', 'en:salt', 'en:barley-malt-flour', 'en:emulsifier', 'en:glazing-agent', 'en:natural-flavouring', 'en:palm', 'en:coconut', 'en:sunflower-lecithin', 'en:e476', 'en:e414']",,"Francia,España",Noz,,,,,,,,47.3,g,,,2395.0,kJ,38.5,g,1.9,g,23.6842105263158,4.0,31.0,8.9,g,0.33,g,17.8,g,0.132,g,44.2,g,2395.0,kJ
11064,7613034696526,"['after', 'and', 'chocolate', 'cocoa', 'dark', 'eight', 'filled-chocolate', 'it', 'nestle', 'product', 'snack', 'sweet']",,After Eight,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Filled chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:filled-chocolates']","Nestlé, After eight",200 g,"['en:sugar', 'en:cocoa-paste', 'en:glucose-syrup', 'en:vegetable-fat', 'en:cocoa-butter', 'en:butterfat', 'en:emulsifier', 'en:natural-peppermint-oil', 'en:e330', 'en:stabiliser', 'en:palm', 'en:shea-butter', 'en:sal-tree', 'en:illipe-oil', 'en:kokum-gurgi', 'en:mango-kernel-oil', 'en:milk', 'en:sunflower-lecithin', 'en:e1103']","Sugar, Cocoa mass, Glucose syrup, Vegetable fat (Palm/Shea/ Sal/Illipe/Kokum gurgi/ Mango kernel), Cocoa butter, Butterfat (from Milk), Emulsifier (Sunflower lecithin), Natural peppermint oil, Citric acid, Stabiliser (Invertase).","Hrvatska,Francuska",,,,,,,,,73.9,g,431.0,kcal,1812.0,kJ,13.4,g,2.8,g,0.0,4.0,27.0,2.2,g,0.01,g,7.6,g,0.004,g,66.4,g,1812.0,kJ
11065,7613035178786,"['amande', 'and', 'artificial', 'cassi', 'certified', 'chocolate', 'cocoa', 'et', 'farming', 'flavor', 'it', 'milk', 'nestle', 'no', 'noisette', 'product', 'snack', 'sustainable', 'sweet', 'utz']",,"Cassis, amandes et noisettes","Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates']",Nestlé,195 g,"['en:sugar', 'en:whole-milk-powder', 'en:cocoa-butter', 'en:cocoa-paste', 'en:hazelnut', 'en:almond', 'en:blackcurrant', 'en:emulsifier', 'fr:arome-naturel-de-vanille-de-madagascar', 'en:cocoa', 'en:blackcurrant', 'en:sugar', 'en:sunflower-lecithin']",,フランス,,,,,29.0,g,,,51.6,g,546.0,kcal,2284.0,kcal,32.9,g,3.5,g,13.3,4.0,29.0,8.9,g,0.2,g,15.4,g,0.08,g,49.7,g,,
11066,7613035186064,"['11-9', 'product', 'zuckerüberzug', 'milk', 'and', 'au', 'mini', 'it', 'scuplture', 'chocolate', 'gefüllt', 'filled', 'mit', 'mold', 'schokolinsen', 'nestlé', 'snack', 'cocoa', 'milchschokolade', 'hohlkörper', 'sweet', 'smartie']",,Mini Smarties,"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Schokoladen, Schokoladenformteile, Milchschokoladen, Schokoladenfiguren, Gefüllte Schokolade, Gefüllte Milchschokolade, en:Milk chocolate molds","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:chocolate-molds', 'en:milk-chocolates', 'en:chocolate-sculptures', 'en:filled-chocolates', 'en:filled-milk-chocolates', 'en:milk-chocolate-molds']","Smarties,Nestlé",105 g,"['en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:cocoa-paste', 'en:whey-powder', 'en:lactose', 'en:hazelnut-paste', 'en:skimmed-milk-powder', 'en:butterfat', 'en:emulsifier', 'en:wheat-flour', 'en:rice-starch', 'en:fruit-and-plant-concentrates', 'en:spirulina-concentrate', 'de:naturliches-vanille-aroma', 'en:glazing-agent', 'en:invert-sugar-syrup', 'en:sunflower-lecithin', 'en:safflower', 'en:radish', 'en:black-carrot', 'en:lemon', 'en:roselle-flower', 'en:e903', 'de:bienenwachs-weiss']",,Switzerland,,Hungary,,,,,,,56.3,g,551.0,kcal,2301.0,kJ,33.1,g,1.8,g,0.752527573529406,4.0,31.0,6.2,g,0.15,g,18.2,g,0.06,g,54.5,g,2301.0,kJ
11067,7613035216655,"['and', 'bonbon', 'cadeau', 'candie', 'chocolate', 'cocoa', 'confectionerie', 'dot', 'green', 'it', 'product', 'sachet', 'smartie', 'snack', 'sweet']",,Smarties Sachet Cadeau,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons']",Smarties,,"['en:cocoa', 'fr:beure-de-cacao', 'en:whole-milk-powder', 'en:cocoa-paste', 'fr:lait-ecreme-en-poudre-petit-lait-hitre-en-poudre', 'en:butterfat', 'en:lactose', 'en:wheat-flour', 'en:hazelnut-paste', 'fr:amidon-de-az', 'en:emulsifier', 'en:fruit-concentrate', 'fr:de-planes', 'fr:con-d-enrobage', 'en:spirulina', 'fr:agents-arome-naturel-de-vanille', 'fr:ingredients-sucre', 'en:e322', 'en:safflower', 'en:radish', 'en:black-carrot', 'en:lemon', 'en:roselle-flower', 'en:e903', 'fr:o-anche-d-abeilles']",,France,,,,,,,,,61.1,g,526.0,kcal,2201.0,kcal,28.3,g,,,0.722453380766365,4.0,31.0,1.1,g,0.03,g,12.5,g,0.012,g,57.8,g,,
11068,7613035219366,"['barre', 'cacao', 'chocolate', 'chocolatee', 'cocoa', 'confiserie', 'dark', 'derive', 'et', 'fairtrade-international', 'finger', 'kitkat', 'nestle', 'plan', 'snack', 'sucre']",,Kitkat Dark Chocolate 2 Finger,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:bars-covered-with-chocolate']","Nestlé, KitKat",,,,France,,,,,,,,,62.2,g,510.0,kcal,2134.0,kcal,13.8,g,,,,,29.0,5.4,g,0.05,g,13.8,g,0.02,g,47.7,g,,
11069,7613035402577,"['barre', 'cacao', 'chocolate', 'chocolatee', 'cocoa', 'confiserie', 'derive', 'et', 'kitkat', 'nestle', 'plan', 'smartie', 'snack', 'sucre']",,Barre chocolaté,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:bars-covered-with-chocolate']","Nestlé, KitKat, Smarties",,,,France,,,,,,,,,69.5,g,96.0,kcal,402.0,kcal,19.6,g,,,,,26.0,5.3,g,0.14,g,11.3,g,0.056,g,64.0,g,,
11070,7613035464537,"['almond', 'amande', 'and', 'atelier', 'blond', 'cailler', 'chocolat', 'chocolate', 'cocoa', 'de', 'entiere', 'hazelnut', 'in', 'it', 'le', 'made', 'milk', 'noisette', 'product', 'recette', 'snack', 'sweet', 'swis', 'torrefiee', 'utz-certified', 'white-chocolate', 'with']",,Les recettes de l'atelier,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats blancs, Chocolats aux amandes, Chocolats aux noisettes","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:white-chocolates', 'en:chocolates-with-almonds', 'en:chocolates-with-hazelnuts']",Cailler,195g,"['en:sugar', 'en:cocoa-butter', 'en:caramel-powder', 'en:almond', 'en:hazelnut', 'en:whole-milk-powder', 'en:emulsifier', 'en:natural-flavouring', 'en:vanilla-extract', 'en:cocoa', 'en:whey', 'fr:matiere-grasse-de-lait-anhydre', 'en:maltodextrin', 'en:sugar', 'en:skimmed-milk', 'en:sunflower-lecithin']","sugar, cocoa butter, caramel powder 20% (whey, milk fat, maltodextrin, sugar, skimmed milk), almonds 9.6%, hazelnuts 9%, whole milk powder, emulsifier (sunflower lecithin), natural flavouring, vanilla extract. May contain gluten and eggs. Cocoa solids: 20% minimum. Store in a cool and dry place.",Suisse,,,,,,,,,52.3,g,,,2377.0,kJ,37.2,g,1.6,g,18.6,4.0,31.0,6.0,g,0.299999999999999,g,16.4,g,0.12,g,45.4,g,2377.0,kJ
11071,7613035602915,"['and', 'beverage', 'chocolat', 'chocolate', 'chocolate-powder', 'cocoa', 'en', 'instant', 'instant-chocolate-powder', 'it', 'lion', 'nestle', 'poudre', 'powder', 'product']",,Chocolat en poudre lion,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Chocolate-powders, en:instant-chocolate-powders","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:cocoa-and-its-products', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:instant-chocolate-powders']",Nestlé,500 g,,,France,,,,,,,,,81.2,g,383.0,kcal,1602.0,kcal,3.1,g,6.0,g,,,,4.5,g,0.53,g,1.3,g,0.212,g,79.5,g,,
11072,7613035797154,"['and', 'assorted-chocolate-candie', 'bonbon', 'candie', 'certified', 'chocolate', 'cocoa', 'confectionerie', 'farming', 'in', 'it', 'lapin', 'made', 'nestle', 'nestle-cocoa-plan', 'praline', 'product', 'snack', 'sustainable', 'sweet', 'swis', 'utz']",,Lapins pralinés,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, en:assorted-chocolate-candies","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons', 'en:assorted-chocolate-candies']",Nestlé,,"['en:sugar', 'en:cocoa-paste', 'en:sweetened-condensed-milk', 'en:hazelnut', 'en:cocoa-butter', 'en:butterfat', 'en:humectant', 'en:glucose-fructose-syrup', 'en:almond', 'en:cocoa', 'en:emulsifier', 'en:fat-reduced-cocoa', 'en:salt', 'en:stabiliser', 'en:vanilla-extract', 'en:milk-chocolate', 'en:dark-chocolate', 'fr:lait-en-bilan-de-masse', 'fr:certifie-procert', 'en:e420', 'en:sunflower-lecithin', 'en:e1103', 'en:cocoa', 'en:cocoa']",,"France,Switzerland",,,,,,,,,42.0,g,553.0,kcal,2314.0,kcal,37.0,g,,,6.4453125,4.0,27.0,7.5,g,0.13,g,17.0,g,0.052,g,39.0,g,,
11073,7613036162586,"['and', 'chocolate', 'cocoa', 'denner', 'instant-beverage', 'it', 'nesquik', 'nestle', 'powder', 'product']",,Nesquik,"Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées","['en:beverages', 'en:cocoa-and-its-products', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages']","Nestlé, Denner",1kg,,,Suisse,Denner,,,,,,,,79.0,g,376.0,kcal,1591.0,kJ,3.0,g,6.5,g,,,,5.0,g,0.40000000596046,g,1.5,g,0.160000002384184,g,75.0,g,1591.0,kJ
11074,7613036230643,"['limited', 'and', 'product', 'cocoa', 'bar', 'chocolate', 'it', 'confectionerie', 'blackwhite', 'sweet', 'edition', 'lion', 'candie', 'snack', 'nestle']",,Blackwhite limited edition,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:bars-covered-with-chocolate']","Lion,Nestlé",40 g,"['en:sugar', 'en:vegetable-oil', 'en:glucose-fructose-syrup', 'en:wheat-flour', 'en:sweetened-condensed-milk', 'en:skimmed-milk-powder', 'en:whey-powder', 'en:skim-cocoa-powder', 'en:maltodextrin', 'en:corn-starch', 'en:wheat-starch', 'en:salt', 'en:emulsifier', 'en:baking-powder', 'en:natural-flavor-vanilla', 'en:palm', 'en:shea-butter', 'en:palm', 'en:milk', 'en:sugar', 'en:milk', 'en:e322', 'en:e500i']","sugar, vegetable oils( palm, Shea, palm), glucose-fructose syrup, wheat flour, sweetened condensed milk (milk, sugar), skimmed milk powder, whey powder (from milk), skim cocoa powder (3.2%), maltodextrin, corn starch, wheat starch, salt, emulsifier (lecithins), baking powder (sodium carbonate), natural flavor vanilla. It may contain traces of peanuts, nuts and soy.","Bulgaria,Estonia,Latvia,Lithuania",,,,,,,,,63.2,g,,,2014.0,kJ,22.2,g,1.5,g,0.0,4.0,31.0,6.2,g,0.53,g,12.7,g,0.212,g,47.4,g,2014.0,kJ
11075,7613036471220,"['and', 'bar', 'blackwhite', 'candie', 'chocolate', 'cocoa', 'confectionerie', 'covered', 'it', 'lion', 'nestle', 'product', 'snack', 'sweet', 'with']",,Lion blackwhite,"en:Snacks, en:Sweet snacks, en:Cocoa and its products, en:Confectioneries, en:Bars, en:Chocolate candies, en:Bars covered with chocolate","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:bars-covered-with-chocolate']",Nestle,40 g,,,Србија,,,,,,,,,63.2,g,,,2014.0,kJ,22.2,g,1.5,g,,,31.0,6.2,g,0.53,g,12.7,g,0.212,g,47.4,g,2014.0,kJ
11076,7613269298434,"['agriculture', 'and', 'beverage', 'certifie', 'chocolate', 'chocolate-powder', 'cocoa', 'durable', 'eimalzin', 'instant', 'instant-chocolate-powder', 'it', 'powder', 'product', 'utz']",,Eimalzin,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Chocolate-powders, en:instant-chocolate-powders","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:cocoa-and-its-products', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:instant-chocolate-powders']",Eimalzin,500g,"['en:malted-barley', 'en:whole-milk-powder', 'en:highly-fat-reduced-cocoa', 'en:dehydrated-glucose-syrup', 'en:skimmed-milk-powder', 'en:minerals', 'en:whole-egg', 'en:honey', 'en:oil', 'en:acid', 'en:emulsifier', 'en:iodised-salt', 'en:vitamins', 'fr:c', 'en:thiamin', 'en:vitamins', 'en:e101', 'en:e375', 'en:vitamin-b6', 'en:folic-acid', 'en:vitamin-b12', 'en:biotin', 'en:pantothenic-acid', 'en:vitamin-a', 'en:vitamin-d', 'en:vitamin-e', 'en:e343i', 'en:e170i', 'en:e504i', 'en:e540', 'en:ferric-diphosphate', 'fr:oeuf-entier-d-elevage-au-sol', 'en:coconut-oil', 'en:palm-oil', 'en:e330', 'en:soya-lecithin']",,Schweiz,,,,,,,,,70.0,g,,,1680.0,kJ,7.0,g,5.0,g,0.0,4.0,,11.0,g,0.5,g,5.0,g,0.2,g,40.0,g,1680.0,kJ
